LABEL,T_F,W,A,D,HT,OD,BF,B,ID,TW,TF,T,TNOM,TDES,KDES,KDET,K1,X,Y,E0,XP,YP,BF_2TF,B_T,H_TW,H_T,D_T,IX,ZX,SX,RX,IY,ZY,SY,RY,RZ,J,CW,C,WNO,SW,QF,QW,RO,H,TAN_ALPHA,QS,EDI_STD_NOMENCLATURE,AISC_MANUAL_LABEL,W,A,D,HT,OD,BF,B,ID,TW,TF,T,TNOM,TDES,KDES,KDET,X,Y,E0,XP,YP,W,B_T,H_T,H_TW,D_T,IX,ZX,SX,RX,IY,ZY,SY,RY,RZ,J,CW,C,WNO,SW,QF,QW,RO,H,TAN_ALPHA,QS
WT22X167.5,F,168,49.2,22.0,0,0,15.9,0,0,1.03,1.77,0,0,0.00,2.56,2.625,0,0.00,5.53,0.00,0.00,1.54,4.50,0.00,19.1,0.00,21.5,2170,234,131,6.63,600,118,75.2,3.49,0.00,37.2,438,0.00,0.00,0.00,0.00,0.00,8.82,0.723,0.00,0.817,WT550X249.5,WT550X249.5,250,31700,559,0.00,0.00,404,0.00,0.00,26.2,45.0,0.00,0.00,0.00,65.0,66.7,0.00,140,0.00,0.00,39.1,250,0.00,0.00,19.10,21.5,903,3830,2150,168,250,1930,1230,88.6,0.00,15500,118,0.00,0.00,0.00,0.00,0.00,224,0.723,0.00,0.817
WT22X145,F,145,42.7,21.8,0,0,15.8,0,0,0.865,1.58,0,0,0.00,2.37,2.4375,0,0.00,5.26,0.00,0.00,1.35,5.02,0.00,22.3,0.00,25.2,1830,196,111,6.54,521,102,65.9,3.49,0.00,25.4,275,0.00,0.00,0.00,0.00,0.00,8.66,0.733,0.00,0.636,WT550X216.5,WT550X216.5,216,27500,554,0.00,0.00,401,0.00,0.00,22.0,40.1,0.00,0.00,0.00,60.2,61.9,0.00,134,0.00,0.00,34.3,217,0.00,0.00,22.30,25.2,762,3210,1820,166,217,1670,1080,88.6,0.00,10600,73.8,0.00,0.00,0.00,0.00,0.00,220,0.733,0.00,0.636
WT22X131,F,131,38.4,21.7,0,0,15.8,0,0,0.785,1.42,0,0,0.00,2.21,2.25,0,0.00,5.19,0.00,0.00,1.22,5.57,0.00,24.6,0.00,27.6,1640,176,99.4,6.53,462,90.9,58.6,3.47,0.00,18.6,200,0.00,0.00,0.00,0.00,0.00,8.64,0.731,0.00,0.532,WT550X195,WT550X195,195,24800,551,0.00,0.00,401,0.00,0.00,19.9,36.1,0.00,0.00,0.00,56.1,57.2,0.00,132,0.00,0.00,31.0,195,0.00,0.00,24.60,27.6,683,2880,1630,166,192,1490,960,88.1,0.00,7740,53.7,0.00,0.00,0.00,0.00,0.00,219,0.731,0.00,0.532
WT22X115,F,115,33.8,21.5,0,0,15.8,0,0,0.710,1.22,0,0,0.00,2.01,2.0625,0,0.00,5.17,0.00,0.00,1.07,6.45,0.00,27.4,0.00,30.2,1440,157,88.6,6.53,398,78.3,50.5,3.43,0.00,12.4,139,0.00,0.00,0.00,0.00,0.00,8.67,0.723,0.00,0.438,WT550X171.5,WT550X171.5,172,21800,546,0.00,0.00,401,0.00,0.00,18.0,31.0,0.00,0.00,0.00,51.1,52.4,0.00,131,0.00,0.00,27.2,172,0.00,0.00,27.40,30.2,599,2570,1450,166,166,1280,828,87.1,0.00,5160,37.3,0.00,0.00,0.00,0.00,0.00,220,0.723,0.00,0.438
WT20X99.5,F,100,29.2,19.3,0,0,15.8,0,0,0.650,1.07,0,0,0.00,2.25,2.3125,0,0.00,4.47,0.00,0.00,0.929,7.39,0.00,26.3,0.00,29.7,988,117,66.5,5.81,347,68.2,44.1,3.45,0.00,9.12,83.5,0.00,0.00,0.00,0.00,0.00,7.82,0.746,0.00,0.452,WT500X148,WT500X148,148,18800,490,0.00,0.00,401,0.00,0.00,16.5,27.2,0.00,0.00,0.00,57.2,58.7,0.00,114,0.00,0.00,23.6,148,0.00,0.00,26.30,29.7,411,1920,1090,148,144,1120,723,87.6,0.00,3800,22.4,0.00,0.00,0.00,0.00,0.00,199,0.746,0.00,0.452
WT20X91.5,F,91.5,26.7,19.5,0,0,11.8,0,0,0.650,1.20,0,0,0.00,2.40,2.5,0,0.00,4.97,0.00,0.00,1.13,4.92,0.00,26.3,0.00,30.0,955,117,65.7,5.98,165,44.0,28.0,2.49,0.00,9.65,71.2,0.00,0.00,0.00,0.00,0.00,7.81,0.688,0.00,0.445,WT500X136,WT500X136,136,17200,495,0.00,0.00,300,0.00,0.00,16.5,30.5,0.00,0.00,0.00,61.0,63.5,0.00,126,0.00,0.00,28.7,136,0.00,0.00,26.30,30.0,398,1920,1080,152,68.7,721,459,63.2,0.00,4020,19.1,0.00,0.00,0.00,0.00,0.00,198,0.688,0.00,0.445
WT20X83.5,F,83.5,24.6,19.3,0,0,11.8,0,0,0.650,1.03,0,0,0.00,2.21,2.3125,0,0.00,5.19,0.00,0.00,1.10,5.76,0.00,26.3,0.00,29.7,899,115,63.7,6.05,141,37.8,23.9,2.40,0.00,6.99,62.9,0.00,0.00,0.00,0.00,0.00,8.01,0.659,0.00,0.454,WT500X124.5,WT500X124.5,125,15900,490,0.00,0.00,300,0.00,0.00,16.5,26.2,0.00,0.00,0.00,56.1,58.7,0.00,132,0.00,0.00,27.9,125,0.00,0.00,26.30,29.7,374,1880,1040,154,58.7,619,392,61.0,0.00,2910,16.9,0.00,0.00,0.00,0.00,0.00,203,0.659,0.00,0.454
WT20X74.5,F,74.5,21.9,19.1,0,0,11.8,0,0,0.630,0.830,0,0,0.00,2.01,2.125,0,0.00,5.45,0.00,0.00,1.72,7.11,0.00,27.1,0.00,30.3,815,108,59.7,6.10,114,30.9,19.4,2.29,0.00,4.66,51.9,0.00,0.00,0.00,0.00,0.00,8.23,0.626,0.00,0.435,WT500X111,WT500X111,111,14100,485,0.00,0.00,300,0.00,0.00,16.0,21.1,0.00,0.00,0.00,51.1,54.0,0.00,138,0.00,0.00,43.7,111,0.00,0.00,27.10,30.3,339,1770,978,155,47.5,506,318,58.2,0.00,1940,13.9,0.00,0.00,0.00,0.00,0.00,209,0.626,0.00,0.435
WT20X296.5,T,296,87.2,21.5,0,0,16.7,0,0,1.79,3.23,0,0,0.00,4.41,4.5,0,0.00,5.66,0.00,0.00,2.61,2.58,0.00,9.54,0.00,12.0,3310,379,209,6.16,1260,240,151,3.80,0.00,221,2340,0.00,0.00,0.00,0.00,0.00,8.29,0.762,0.00,1.00,WT500X441.5,WT500X441.5,442,56300,546,0.00,0.00,424,0.00,0.00,45.5,82.0,0.00,0.00,0.00,112,114,0.00,144,0.00,0.00,66.3,442,0.00,0.00,9.54,12.0,1380,6210,3420,156,524,3930,2470,96.5,0.00,92000,628,0.00,0.00,0.00,0.00,0.00,211,0.762,0.00,1.00
WT20X251.5,T,252,73.9,21.0,0,0,16.4,0,0,1.54,2.76,0,0,0.00,3.94,4,0,0.00,5.38,0.00,0.00,2.25,2.98,0.00,11.1,0.00,13.7,2730,314,174,6.07,1020,197,124,3.72,0.00,138,1400,0.00,0.00,0.00,0.00,0.00,8.17,0.760,0.00,1.00,WT500X374,WT500X374,374,47700,533,0.00,0.00,417,0.00,0.00,39.1,70.1,0.00,0.00,0.00,100,102,0.00,137,0.00,0.00,57.2,374,0.00,0.00,11.10,13.7,1140,5150,2850,154,425,3230,2030,94.5,0.00,57400,376,0.00,0.00,0.00,0.00,0.00,208,0.760,0.00,1.00
WT20X215.5,T,215,63.4,20.6,0,0,16.2,0,0,1.34,2.36,0,0,0.00,3.54,3.625,0,0.00,5.18,0.00,0.00,1.95,3.44,0.00,12.8,0.00,15.4,2290,266,148,6.01,843,164,104,3.65,0.00,88.2,881,0.00,0.00,0.00,0.00,0.00,8.09,0.756,0.00,1.00,WT500X321,WT500X321,321,40900,523,0.00,0.00,411,0.00,0.00,34.0,59.9,0.00,0.00,0.00,89.9,92.1,0.00,132,0.00,0.00,49.5,321,0.00,0.00,12.80,15.4,953,4360,2430,153,351,2690,1700,92.7,0.00,36700,237,0.00,0.00,0.00,0.00,0.00,205,0.756,0.00,1.00
WT20X198.5,T,198,58.4,20.5,0,0,16.1,0,0,1.22,2.20,0,0,0.00,3.38,3.5,0,0.00,5.03,0.00,0.00,1.81,3.66,0.00,14.0,0.00,16.8,2070,240,134,5.96,771,150,95.7,3.63,0.00,70.6,677,0.00,0.00,0.00,0.00,0.00,8.01,0.760,0.00,1.00,WT500X295.5,WT500X295.5,296,37700,521,0.00,0.00,409,0.00,0.00,31.0,55.9,0.00,0.00,0.00,85.9,88.9,0.00,128,0.00,0.00,46.0,296,0.00,0.00,14.00,16.8,862,3930,2200,151,321,2460,1570,92.2,0.00,29400,182,0.00,0.00,0.00,0.00,0.00,203,0.760,0.00,1.00
WT20X196,T,196,57.6,20.8,0,0,12.4,0,0,1.42,2.52,0,0,0.00,3.70,3.8125,0,0.00,5.94,0.00,0.00,2.33,2.45,0.00,12.0,0.00,14.7,2270,275,153,6.27,401,106,64.9,2.64,0.00,85.4,796,0.00,0.00,0.00,0.00,0.00,8.26,0.679,0.00,1.00,WT500X292,WT500X292,292,37200,528,0.00,0.00,315,0.00,0.00,36.1,64.0,0.00,0.00,0.00,94.0,96.8,0.00,151,0.00,0.00,59.2,292,0.00,0.00,12.00,14.7,945,4510,2510,159,167,1740,1060,67.1,0.00,35500,214,0.00,0.00,0.00,0.00,0.00,210,0.679,0.00,1.00
WT20X186,T,186,54.6,20.3,0,0,16.1,0,0,1.16,2.05,0,0,0.00,3.23,3.3125,0,0.00,4.98,0.00,0.00,1.70,3.93,0.00,14.7,0.00,17.5,1930,225,126,5.95,709,138,88.3,3.60,0.00,57.7,558,0.00,0.00,0.00,0.00,0.00,8.00,0.756,0.00,1.00,WT500X277,WT500X277,277,35200,516,0.00,0.00,409,0.00,0.00,29.5,52.1,0.00,0.00,0.00,82.0,84.1,0.00,126,0.00,0.00,43.2,277,0.00,0.00,14.70,17.5,803,3690,2060,151,295,2260,1450,91.4,0.00,24000,150,0.00,0.00,0.00,0.00,0.00,203,0.756,0.00,1.00
WT20X181,T,181,53.3,20.3,0,0,16.0,0,0,1.12,2.01,0,0,0.00,3.19,3.25,0,0.00,4.91,0.00,0.00,1.66,3.99,0.00,15.3,0.00,18.1,1870,217,122,5.92,691,135,86.3,3.60,0.00,54.2,511,0.00,0.00,0.00,0.00,0.00,7.96,0.759,0.00,0.993,WT500X269.5,WT500X269.5,270,34400,516,0.00,0.00,406,0.00,0.00,28.4,51.1,0.00,0.00,0.00,81.0,82.6,0.00,125,0.00,0.00,42.2,270,0.00,0.00,15.30,18.1,778,3560,2000,150,288,2210,1410,91.4,0.00,22600,137,0.00,0.00,0.00,0.00,0.00,202,0.759,0.00,0.993
WT20X165.5,F,166,48.7,20.4,0,0,12.2,0,0,1.22,2.13,0,0,0.00,3.31,3.375,0,0.00,5.74,0.00,0.00,2.00,2.86,0.00,14.0,0.00,16.7,1880,231,128,6.21,322,85.7,52.9,2.57,0.00,52.5,484,0.00,0.00,0.00,0.00,0.00,8.19,0.674,0.00,1.00,WT500X247,WT500X247,247,31400,518,0.00,0.00,310,0.00,0.00,31.0,54.1,0.00,0.00,0.00,84.1,85.7,0.00,146,0.00,0.00,50.8,247,0.00,0.00,14.00,16.7,783,3790,2100,158,134,1400,867,65.3,0.00,21900,130,0.00,0.00,0.00,0.00,0.00,208,0.674,0.00,1.00
WT20X163.5,F,164,48.0,20.4,0,0,12.1,0,0,1.18,2.13,0,0,0.00,3.31,3.375,0,0.00,5.66,0.00,0.00,1.98,2.85,0.00,14.5,0.00,17.3,1840,224,125,6.19,320,85.0,52.7,2.58,0.00,51.4,449,0.00,0.00,0.00,0.00,0.00,8.13,0.680,0.00,1.00,WT500X243,WT500X243,243,31000,518,0.00,0.00,307,0.00,0.00,30.0,54.1,0.00,0.00,0.00,84.1,85.7,0.00,144,0.00,0.00,50.3,243,0.00,0.00,14.50,17.3,766,3670,2050,157,133,1390,864,65.5,0.00,21400,121,0.00,0.00,0.00,0.00,0.00,207,0.680,0.00,1.00
WT20X162,F,162,47.7,20.1,0,0,15.9,0,0,1.00,1.81,0,0,0.00,2.99,3.0625,0,0.00,4.77,0.00,0.00,1.50,4.40,0.00,17.1,0.00,20.1,1650,192,108,5.88,609,119,76.6,3.57,0.00,39.6,362,0.00,0.00,0.00,0.00,0.00,7.89,0.760,0.00,0.893,WT500X241.5,WT500X241.5,242,30800,511,0.00,0.00,404,0.00,0.00,25.4,46.0,0.00,0.00,0.00,75.9,77.8,0.00,121,0.00,0.00,38.1,242,0.00,0.00,17.10,20.1,687,3150,1770,149,253,1950,1260,90.7,0.00,16500,97.2,0.00,0.00,0.00,0.00,0.00,200,0.760,0.00,0.893
WT20X148.5,F,148,43.7,19.9,0,0,15.8,0,0,0.930,1.65,0,0,0.00,2.83,2.9375,0,0.00,4.71,0.00,0.00,1.38,4.80,0.00,18.4,0.00,21.4,1500,176,98.9,5.87,546,107,69.0,3.54,0.00,30.5,279,0.00,0.00,0.00,0.00,0.00,7.88,0.756,0.00,0.825,WT500X221.5,WT500X221.5,222,28200,505,0.00,0.00,401,0.00,0.00,23.6,41.9,0.00,0.00,0.00,71.9,74.6,0.00,120,0.00,0.00,35.1,222,0.00,0.00,18.40,21.4,624,2880,1620,149,227,1750,1130,89.9,0.00,12700,74.9,0.00,0.00,0.00,0.00,0.00,200,0.756,0.00,0.825
WT20X147,F,147,43.1,20.2,0,0,12.0,0,0,1.06,1.93,0,0,0.00,3.11,3.1875,0,0.00,5.51,0.00,0.00,1.80,3.11,0.00,16.1,0.00,19.1,1630,199,111,6.14,281,75.0,46.7,2.55,0.00,38.2,322,0.00,0.00,0.00,0.00,0.00,8.06,0.681,0.00,1.00,WT500X219,WT500X219,219,27800,513,0.00,0.00,305,0.00,0.00,26.9,49.0,0.00,0.00,0.00,79.0,81.0,0.00,140,0.00,0.00,45.7,219,0.00,0.00,16.10,19.1,678,3260,1820,156,117,1230,765,64.8,0.00,15900,86.5,0.00,0.00,0.00,0.00,0.00,205,0.681,0.00,1.00
WT20X139,F,139,41.0,20.1,0,0,12.0,0,0,1.03,1.81,0,0,0.00,2.99,3.0625,0,0.00,5.51,0.00,0.00,1.71,3.31,0.00,16.8,0.00,19.6,1550,191,106,6.14,261,69.9,43.5,2.52,0.00,32.4,282,0.00,0.00,0.00,0.00,0.00,8.08,0.675,0.00,0.913,WT500X207.5,WT500X207.5,208,26500,511,0.00,0.00,305,0.00,0.00,26.2,46.0,0.00,0.00,0.00,75.9,77.8,0.00,140,0.00,0.00,43.4,208,0.00,0.00,16.80,19.6,645,3130,1740,156,109,1150,713,64.0,0.00,13500,75.7,0.00,0.00,0.00,0.00,0.00,205,0.675,0.00,0.913
WT20X138.5,F,138,40.7,19.8,0,0,15.8,0,0,0.830,1.58,0,0,0.00,2.76,2.875,0,0.00,4.50,0.00,0.00,1.29,5.03,0.00,20.6,0.00,23.9,1360,157,88.6,5.78,522,102,65.9,3.58,0.00,25.7,218,0.00,0.00,0.00,0.00,0.00,7.75,0.770,0.00,0.699,WT500X206,WT500X206,206,26300,503,0.00,0.00,401,0.00,0.00,21.1,40.1,0.00,0.00,0.00,70.1,73.0,0.00,114,0.00,0.00,32.8,206,0.00,0.00,20.60,23.9,566,2570,1450,147,217,1670,1080,90.9,0.00,10700,58.5,0.00,0.00,0.00,0.00,0.00,197,0.770,0.00,0.699
WT20X132,F,132,38.8,20.0,0,0,11.9,0,0,0.960,1.73,0,0,0.00,2.91,3,0,0.00,5.41,0.00,0.00,1.63,3.45,0.00,17.8,0.00,20.8,1450,178,99.2,6.11,246,66.0,41.3,2.52,0.00,27.9,233,0.00,0.00,0.00,0.00,0.00,8.02,0.679,0.00,0.855,WT500X196.5,WT500X196.5,196,25000,508,0.00,0.00,302,0.00,0.00,24.4,43.9,0.00,0.00,0.00,73.9,76.2,0.00,137,0.00,0.00,41.4,197,0.00,0.00,17.80,20.8,604,2920,1630,155,102,1080,677,64.0,0.00,11600,62.6,0.00,0.00,0.00,0.00,0.00,204,0.679,0.00,0.855
WT20X124.5,F,125,36.7,19.7,0,0,15.8,0,0,0.750,1.42,0,0,0.00,2.60,2.6875,0,0.00,4.41,0.00,0.00,1.16,5.55,0.00,22.8,0.00,26.3,1210,140,79.4,5.75,463,90.8,58.8,3.55,0.00,19.0,158,0.00,0.00,0.00,0.00,0.00,7.70,0.770,0.00,0.580,WT500X185.5,WT500X185.5,186,23700,500,0.00,0.00,401,0.00,0.00,19.1,36.1,0.00,0.00,0.00,66.0,68.3,0.00,112,0.00,0.00,29.5,186,0.00,0.00,22.80,26.3,504,2290,1300,146,193,1490,964,90.2,0.00,7910,42.4,0.00,0.00,0.00,0.00,0.00,196,0.770,0.00,0.580
WT20X117.5,F,118,34.5,19.8,0,0,11.9,0,0,0.830,1.58,0,0,0.00,2.76,2.875,0,0.00,5.17,0.00,0.00,1.45,3.77,0.00,20.6,0.00,23.9,1260,153,85.7,6.04,222,59.0,37.3,2.54,0.00,20.6,156,0.00,0.00,0.00,0.00,0.00,7.88,0.691,0.00,0.699,WT500X175,WT500X175,175,22300,503,0.00,0.00,302,0.00,0.00,21.1,40.1,0.00,0.00,0.00,70.1,73.0,0.00,131,0.00,0.00,36.8,175,0.00,0.00,20.60,23.9,524,2510,1400,153,92.4,967,611,64.5,0.00,8570,41.9,0.00,0.00,0.00,0.00,0.00,200,0.691,0.00,0.699
WT20X107.5,F,108,31.7,19.5,0,0,15.8,0,0,0.650,1.22,0,0,0.00,2.40,2.5,0,0.00,4.28,0.00,0.00,1.01,6.45,0.00,26.3,0.00,30.0,1030,120,68.0,5.71,398,77.8,50.5,3.54,0.00,12.4,101,0.00,0.00,0.00,0.00,0.00,7.66,0.771,0.00,0.445,WT500X160.5,WT500X160.5,160,20500,495,0.00,0.00,401,0.00,0.00,16.5,31.0,0.00,0.00,0.00,61.0,63.5,0.00,109,0.00,0.00,25.7,161,0.00,0.00,26.30,30.0,429,1970,1110,145,166,1270,828,89.9,0.00,5160,27.1,0.00,0.00,0.00,0.00,0.00,195,0.771,0.00,0.445
WT20X105.5,F,106,31.0,19.7,0,0,11.8,0,0,0.750,1.42,0,0,0.00,2.60,2.6875,0,0.00,5.08,0.00,0.00,1.31,4.17,0.00,22.8,0.00,26.2,1120,137,76.7,6.01,195,52.1,33.0,2.51,0.00,15.2,113,0.00,0.00,0.00,0.00,0.00,7.84,0.690,0.00,0.581,WT500X157,WT500X157,157,20000,500,0.00,0.00,300,0.00,0.00,19.1,36.1,0.00,0.00,0.00,66.0,68.3,0.00,129,0.00,0.00,33.3,157,0.00,0.00,22.80,26.2,466,2250,1260,153,81.2,854,541,63.8,0.00,6330,30.3,0.00,0.00,0.00,0.00,0.00,199,0.690,0.00,0.581
WT2.5X9.5,F,9.50,2.78,2.58,0,0,5.03,0,0,0.270,0.430,0,0,0.00,0.730,0.8125,0,0.00,0.487,0.00,0.00,0.276,5.85,0.00,6.83,0.00,9.54,1.01,0.970,0.485,0.604,4.56,2.76,1.81,1.28,0.00,0.157,0.0775,0.00,0.00,0.00,0.00,0.00,1.44,0.964,0.00,1.00,WT65X14.05,WT65X14.05,14.1,1790,65.5,0.00,0.00,128,0.00,0.00,6.86,10.9,0.00,0.00,0.00,18.5,20.6,0.00,12.4,0.00,0.00,7.01,14.1,0.00,0.00,6.83,9.54,0.420,15.9,7.95,15.3,1.90,45.2,29.7,32.5,0.00,65.3,0.0208,0.00,0.00,0.00,0.00,0.00,36.6,0.964,0.00,1.00
WT2.5X8,F,8.00,2.35,2.51,0,0,5.00,0,0,0.240,0.360,0,0,0.00,0.660,0.75,0,0.00,0.458,0.00,0.00,0.235,6.94,0.00,7.69,0.00,10.4,0.845,0.801,0.413,0.599,3.75,2.28,1.50,1.26,0.00,0.0958,0.0453,0.00,0.00,0.00,0.00,0.00,1.43,0.962,0.00,1.00,WT65X11.9,WT65X11.9,11.9,1520,63.8,0.00,0.00,127,0.00,0.00,6.10,9.14,0.00,0.00,0.00,16.8,19.1,0.00,11.6,0.00,0.00,5.97,11.9,0.00,0.00,7.69,10.4,0.352,13.1,6.77,15.2,1.56,37.4,24.6,32.0,0.00,39.9,0.0122,0.00,0.00,0.00,0.00,0.00,36.3,0.962,0.00,1.00
WT18X97,F,97.0,28.5,18.2,0,0,12.1,0,0,0.765,1.26,0,0,0.00,2.01,2.1875,0,0.00,4.80,0.00,0.00,1.18,4.81,0.00,21.2,0.00,23.8,901,120,67.0,5.62,187,48.8,30.9,2.56,0.00,11.1,92.7,0.00,0.00,0.00,0.00,0.00,7.45,0.688,0.00,0.702,WT460X144.5,WT460X144.5,144,18400,462,0.00,0.00,307,0.00,0.00,19.4,32.0,0.00,0.00,0.00,51.1,55.6,0.00,122,0.00,0.00,30.0,145,0.00,0.00,21.20,23.8,375,1970,1100,143,77.8,800,506,65.0,0.00,4620,24.9,0.00,0.00,0.00,0.00,0.00,189,0.688,0.00,0.702
WT18X91,F,91.0,26.8,18.2,0,0,12.1,0,0,0.725,1.18,0,0,0.00,1.93,2.125,0,0.00,4.77,0.00,0.00,1.11,5.12,0.00,22.4,0.00,25.1,845,113,63.1,5.62,174,45.3,28.8,2.55,0.00,9.20,77.6,0.00,0.00,0.00,0.00,0.00,7.45,0.685,0.00,0.637,WT460X135.5,WT460X135.5,136,17300,462,0.00,0.00,307,0.00,0.00,18.4,30.0,0.00,0.00,0.00,49.0,54.0,0.00,121,0.00,0.00,28.2,136,0.00,0.00,22.40,25.1,352,1850,1030,143,72.4,742,472,64.8,0.00,3830,20.8,0.00,0.00,0.00,0.00,0.00,189,0.685,0.00,0.637
WT18X85,F,85.0,25.0,18.1,0,0,12.0,0,0,0.680,1.10,0,0,0.00,1.85,2,0,0.00,4.73,0.00,0.00,1.04,5.47,0.00,23.9,0.00,26.6,786,105,58.9,5.61,160,41.8,26.6,2.53,0.00,7.51,63.2,0.00,0.00,0.00,0.00,0.00,7.44,0.684,0.00,0.566,WT460X126.5,WT460X126.5,126,16100,460,0.00,0.00,305,0.00,0.00,17.3,27.9,0.00,0.00,0.00,47.0,50.8,0.00,120,0.00,0.00,26.4,127,0.00,0.00,23.90,26.6,327,1720,965,142,66.6,685,436,64.3,0.00,3130,17.0,0.00,0.00,0.00,0.00,0.00,189,0.684,0.00,0.566
WT18X80,F,80.0,23.5,18.0,0,0,12.0,0,0,0.650,1.02,0,0,0.00,1.77,1.9375,0,0.00,4.74,0.00,0.00,0.980,5.88,0.00,25.0,0.00,27.7,740,100,55.8,5.61,147,38.6,24.6,2.50,0.00,6.17,53.6,0.00,0.00,0.00,0.00,0.00,7.46,0.678,0.00,0.521,WT460X119,WT460X119,119,15200,457,0.00,0.00,305,0.00,0.00,16.5,25.9,0.00,0.00,0.00,45.0,49.2,0.00,120,0.00,0.00,24.9,119,0.00,0.00,25.00,27.7,308,1640,914,142,61.2,633,403,63.5,0.00,2570,14.4,0.00,0.00,0.00,0.00,0.00,189,0.678,0.00,0.521
WT18X75,F,75.0,22.1,17.9,0,0,12.0,0,0,0.625,0.940,0,0,0.00,1.69,1.875,0,0.00,4.78,0.00,0.00,0.923,6.37,0.00,26.0,0.00,28.7,698,95.5,53.1,5.62,135,35.4,22.5,2.47,0.00,5.04,46.0,0.00,0.00,0.00,0.00,0.00,7.50,0.670,0.00,0.486,WT460X111.5,WT460X111.5,112,14300,455,0.00,0.00,305,0.00,0.00,15.9,23.9,0.00,0.00,0.00,42.9,47.6,0.00,121,0.00,0.00,23.4,112,0.00,0.00,26.00,28.7,291,1560,870,143,56.2,580,369,62.7,0.00,2100,12.4,0.00,0.00,0.00,0.00,0.00,191,0.670,0.00,0.486
WT18X67.5,F,67.5,19.9,17.8,0,0,12.0,0,0,0.600,0.790,0,0,0.00,1.54,1.6875,0,0.00,4.96,0.00,0.00,1.23,7.56,0.00,27.1,0.00,29.6,637,90.1,49.7,5.66,113,29.8,18.9,2.38,0.00,3.48,37.3,0.00,0.00,0.00,0.00,0.00,7.65,0.644,0.00,0.456,WT460X100.5,WT460X100.5,100,12800,452,0.00,0.00,305,0.00,0.00,15.2,20.1,0.00,0.00,0.00,39.1,42.9,0.00,126,0.00,0.00,31.2,101,0.00,0.00,27.10,29.6,265,1480,814,144,47.0,488,310,60.5,0.00,1450,10.0,0.00,0.00,0.00,0.00,0.00,194,0.644,0.00,0.456
WT18X400,T,400,118,21.0,0,0,18.0,0,0,2.38,4.29,0,0,0.00,5.24,5.5625,0,0.00,5.80,0.00,0.00,3.28,2.10,0.00,6.62,0.00,8.94,4090,491,264,5.89,2100,371,234,4.22,0.00,525,5810,0.00,0.00,0.00,0.00,0.00,8.11,0.797,0.00,1.00,WT460X595.5,WT460X595.5,596,76100,533,0.00,0.00,457,0.00,0.00,60.5,109,0.00,0.00,0.00,133,141,0.00,147,0.00,0.00,83.3,596,0.00,0.00,6.62,8.94,1700,8050,4330,150,874,6080,3830,107,0.00,219000,1560,0.00,0.00,0.00,0.00,0.00,206,0.797,0.00,1.00
WT18X326,T,325,96.1,20.2,0,0,17.6,0,0,1.97,3.54,0,0,0.00,4.49,4.8125,0,0.00,5.35,0.00,0.00,2.73,2.48,0.00,7.99,0.00,10.4,3160,383,208,5.74,1610,290,184,4.10,0.00,295,3070,0.00,0.00,0.00,0.00,0.00,7.91,0.795,0.00,1.00,WT460X485,WT460X485,485,62000,513,0.00,0.00,447,0.00,0.00,50.0,89.9,0.00,0.00,0.00,114,122,0.00,136,0.00,0.00,69.3,485,0.00,0.00,7.99,10.4,1320,6280,3410,146,670,4750,3020,104,0.00,123000,824,0.00,0.00,0.00,0.00,0.00,201,0.795,0.00,1.00
WT18X264.5,T,264,77.8,19.6,0,0,17.2,0,0,1.61,2.91,0,0,0.00,3.86,4.1875,0,0.00,4.96,0.00,0.00,2.26,2.96,0.00,9.78,0.00,12.4,2440,298,164,5.60,1240,227,145,4.00,0.00,163,1600,0.00,0.00,0.00,0.00,0.00,7.72,0.794,0.00,1.00,WT460X393.5,WT460X393.5,394,50200,498,0.00,0.00,437,0.00,0.00,40.9,73.9,0.00,0.00,0.00,98.0,106,0.00,126,0.00,0.00,57.4,394,0.00,0.00,9.78,12.4,1020,4880,2690,142,516,3720,2380,102,0.00,67800,430,0.00,0.00,0.00,0.00,0.00,196,0.794,0.00,1.00
WT18X243.5,T,244,71.7,19.7,0,0,17.1,0,0,1.50,2.68,0,0,0.00,3.63,4,0,0.00,4.84,0.00,0.00,2.10,3.19,0.00,10.7,0.00,13.1,2220,272,150,5.57,1120,206,131,3.96,0.00,128,1250,0.00,0.00,0.00,0.00,0.00,7.68,0.792,0.00,1.00,WT460X362.5,WT460X362.5,362,46300,500,0.00,0.00,434,0.00,0.00,38.1,68.1,0.00,0.00,0.00,92.2,102,0.00,123,0.00,0.00,53.3,363,0.00,0.00,10.70,13.1,924,4460,2460,141,466,3380,2150,101,0.00,53300,336,0.00,0.00,0.00,0.00,0.00,195,0.792,0.00,1.00
WT18X220.5,T,220,64.9,19.1,0,0,17.0,0,0,1.36,2.44,0,0,0.00,3.39,3.6875,0,0.00,4.69,0.00,0.00,1.91,3.48,0.00,11.6,0.00,14.3,1980,242,134,5.52,997,184,117,3.92,0.00,96.6,914,0.00,0.00,0.00,0.00,0.00,7.60,0.792,0.00,1.00,WT460X328,WT460X328,328,41900,485,0.00,0.00,432,0.00,0.00,34.5,62.0,0.00,0.00,0.00,86.1,93.7,0.00,119,0.00,0.00,48.5,328,0.00,0.00,11.60,14.3,824,3970,2200,140,415,3020,1920,100,0.00,40200,245,0.00,0.00,0.00,0.00,0.00,193,0.792,0.00,1.00
